Unnamed: 0,name,address,gmap_id,description,latitude,longitude,category,avg_rating,num_of_reviews,price,hours,MISC,state,relative_results,url
227840,San Carlos Tavern,"San Carlos Tavern, 6416 N Florida Ave, Tampa, FL 33604",0x88c2c6a41ac43931:0x2798bdf78d7a0d4,Colombian bar & grill with sidewalk seating & a dance club vibe serving pub fare with a Latin twist.,28.005541,-82.459626,['Bar'],4.4,13,,"[array(['Monday', '11:30AM–12AM'], dtype=object)
 array(['Tuesday', '11:30AM–12AM'], dtype=object)
 array(['Wednesday', '11:30AM–12AM'], dtype=object)
 array(['Thursday', '11:30AM–12AM'], dtype=object)
 array(['Friday', '11:30AM–3AM'], dtype=object)
 array(['Saturday', '11:30AM–3AM'], dtype=object)
 array(['Sunday', '11:30AM–9PM'], dtype=object)]","{'Accessibility': None, 'Activities': None, 'Amenities': None, 'Atmosphere': array(['Casual'], dtype=object), 'Crowd': array(['Groups'], dtype=object), 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': None, 'Lodging options': None, 'Offerings': array(['Dancing'], dtype=object), 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': None}",Permanently closed,"['0x88c2c3f2ecb889c1:0x64b4cc0972e1b419'
 '0x88c2c6ad7bb13463:0xd51334b597533c8a']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c6a41ac43931:0x2798bdf78d7a0d4?authuser=-1&hl=en&gl=us
229669,Edible Arrangements,"Edible Arrangements, 26381 S Tamiami Trail #100, Bonita Springs, FL 34134",0x88db19c69900286b:0xb9791d44e55ae13a,Chain selling clever arrangements & gift baskets made up of gourmet fresh & chocolate-dipped fruit.,26.357118,-81.807156,"['Gift shop' 'Caterer' 'Chocolate shop' 'Dessert shop' 'Florist'
 'Gift basket store' 'Grocery store']",4.0,28,,"[array(['Monday', '9AM–5PM'], dtype=object)
 array(['Tuesday', '9AM–5PM'], dtype=object)
 array(['Wednesday', '9AM–5PM'], dtype=object)
 array(['Thursday', '9AM–5PM'], dtype=object)
 array(['Friday', '9AM–5PM'], dtype=object)
 array(['Saturday', '9AM–5PM'], dtype=object)
 array(['Sunday', '9AM–5PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': None, 'Lodging options': None, 'Offerings': None, 'Payments': array(['Debit cards'], dtype=object), 'Planning': array(['Quick visit'], dtype=object), 'Popular for': None, 'Recycling': None, 'Service options': array(['Curbside pickup', 'Delivery', 'In-store pickup',
       'In-store shopping', 'Same-day delivery'], dtype=object)}",Closed ⋅ Opens 9AM,"['0x88db19a1e7e0cf7d:0xc930566dd6ef27d2'
 '0x88db17638288946f:0x29f6df012b4e9647'
 '0x88db3f82c2c05043:0xf7f175bba9ca1f39'
 '0x88db035490bba87b:0xe06fa25534fcc916'
 '0x88db19882110338b:0x956b10bed8170eac']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db19c69900286b:0xb9791d44e55ae13a?authuser=-1&hl=en&gl=us
239577,Beef 'O' Brady's,"Beef 'O' Brady's, 3980 Tampa Rd, Oldsmar, FL 34677",0x88c2ec420baa5a2f:0xbc6250f41a077d6f,"Pub chain for the whole family, with Irish-inflected grub plus TVs & sports memorabilia galore.",28.036348,-82.657651,['Family restaurant' 'Sports bar'],3.7,25,$,"[array(['Sunday', '11AM–10PM'], dtype=object)
 array(['Monday', '11AM–10PM'], dtype=object)
 array(['Tuesday', '11AM–10PM'], dtype=object)
 array(['Wednesday', '11AM–10PM'], dtype=object)
 array(['Thursday', '11AM–10PM'], dtype=object)
 array(['Friday', '11AM–10PM'], dtype=object)
 array(['Saturday', '11AM–10PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance',
       'Wheelchair accessible parking lot',
       'Wheelchair accessible seating'], dtype=object), 'Activities': None, 'Amenities': array(['Bar onsite', 'Good for kids', 'High chairs'], dtype=object), 'Atmosphere': array(['Casual'], dtype=object), 'Crowd': array(['Groups', 'Locals'], dtype=object), 'Dining options': array(['Lunch', 'Dinner', 'Dessert'], dtype=object), 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': array(['Great beer selection', 'Great cocktails'], dtype=object), 'Lodging options': None, 'Offerings': array(['Alcohol', 'Beer', 'Cocktails', 'Coffee', 'Comfort food',
       'Hard liquor', ""Kids' menu"", 'Late-night food', 'Quick bite',
       'Wine'], dtype=object), 'Payments': array(['Debit cards'], dtype=object), 'Planning': None, 'Popular for': array(['Lunch', 'Dinner', 'Solo dining'], dtype=object), 'Recycling': None, 'Service options': array(['Takeout', 'Dine-in', 'Delivery'], dtype=object)}",Permanently closed,['0x88c2ec46765c3803:0xd2507d40739188e1'],https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2ec420baa5a2f:0xbc6250f41a077d6f?authuser=-1&hl=en&gl=us
244667,Edible Arrangements,"Edible Arrangements, 1435 E Venice Ave Suite 103, Venice, FL 34292",0x88c35a5b50c9626d:0x9ed7ae95c4edba17,Chain selling clever arrangements & gift baskets made up of gourmet fresh & chocolate-dipped fruit.,27.098485,-82.415539,"['Gift shop' 'Caterer' 'Chocolate shop' 'Dessert shop' 'Florist'
 'Gift basket store' 'Juice shop']",4.0,18,,"[array(['Sunday', 'Closed'], dtype=object)
 array(['Monday', '9AM–5PM'], dtype=object)
 array(['Tuesday', '9AM–5PM'], dtype=object)
 array(['Wednesday', '9AM–7PM'], dtype=object)
 array(['Thursday', '9AM–7PM'], dtype=object)
 array(['Friday', '9AM–7PM'], dtype=object)
 array(['Saturday', '9AM–5PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': None, 'Lodging options': None, 'Offerings': None, 'Payments': array(['Debit cards'], dtype=object), 'Planning': array(['Quick visit'], dtype=object), 'Popular for': None, 'Recycling': None, 'Service options': array(['Curbside pickup', 'Delivery', 'In-store pickup',
       'In-store shopping', 'Same-day delivery'], dtype=object)}",Closed ⋅ Opens 9AM Mon,"['0x88c35a28b54906d9:0x67e96b6bc3268d3c'
 '0x88c35a1aab1185c9:0x37d32a47dd874659'
 '0x88c35bbcb1469da9:0x24b80c2ed4b8fd91'
 '0x88c35334b591fb39:0x9227898797b543e6']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c35a5b50c9626d:0x9ed7ae95c4edba17?authuser=-1&hl=en&gl=us
255735,TGI Fridays,"TGI Fridays, 34881 Emerald Coast Pkwy, Destin, FL 32541",0x889143583f2f2387:0xc2e3a45058080b88,"Casual chain restaurant with a festive vibe serving beer, cocktails & a wide menu of American fare.",30.388768,-86.430049,"['Restaurant' 'American restaurant' 'Bar' 'Bar & grill'
 'Takeout Restaurant']",2.3,58,$$,"[array(['Sunday', '11AM–2AM'], dtype=object)
 array(['Monday', '11AM–2AM'], dtype=object)
 array(['Tuesday', '11AM–2AM'], dtype=object)
 array(['Wednesday', '11AM–2AM'], dtype=object)
 array(['Thursday', '11AM–2AM'], dtype=object)
 array(['Friday', '11AM–2AM'], dtype=object)
 array(['Saturday', '11AM–2AM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': None, 'Lodging options': None, 'Offerings': None, 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': array(['Delivery', 'Takeout'], dtype=object)}",Permanently closed,"['0x889143589390cee5:0xecce89d6b82bef77'
 '0x8891435127c77b7f:0xcd805c313ee7b443'
 '0x88914357b8199923:0x64669d69b85cff8']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x889143583f2f2387:0xc2e3a45058080b88?authuser=-1&hl=en&gl=us
285327,Turtle Bay,"Turtle Bay, 1200 W Retta Esplanade, Punta Gorda, FL 33950",0x88db57e9dbded9b7:0x843e3c30cbaca2c8,,26.928099,-82.063945,['Restaurant'],4.5,8,,"[array(['Saturday', '11AM–9PM'], dtype=object)
 array(['Sunday', '11AM–9PM'], dtype=object)
 array(['Monday', '11AM–9PM'], dtype=object)
 array(['Tuesday', '11AM–9PM'], dtype=object)
 array(['Wednesday', '11AM–9PM'], dtype=object)
 array(['Thursday', '11AM–9PM'], dtype=object)
 array(['Friday', '11AM–9PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': array(['Good for kids'], dtype=object), 'Atmosphere': array(['Casual'], dtype=object), 'Crowd': array(['Groups', 'Tourists'], dtype=object), 'Dining options': array(['Lunch', 'Dinner', 'Dessert', 'Seating'], dtype=object), 'From the business': None, 'Getting here': None, 'Health & safety': array(['Staff required to disinfect surfaces between visits'],
      dtype=object), 'Health and safety': None, 'Highlights': None, 'Lodging options': None, 'Offerings': array(['Alcohol', 'Beer', 'Cocktails', 'Organic dishes',
       'Vegetarian options', 'Wine'], dtype=object), 'Payments': array(['Debit cards', 'Credit cards'], dtype=object), 'Planning': None, 'Popular for': array(['Solo dining'], dtype=object), 'Recycling': None, 'Service options': array(['Outdoor seating', 'Curbside pickup', 'Takeout', 'Dine-in',
       'Delivery'], dtype=object)}",Closed ⋅ Opens 11AM,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db57e9dbded9b7:0x843e3c30cbaca2c8?authuser=-1&hl=en&gl=us
304938,Dairy Queen Grill & Chill,"Dairy Queen Grill & Chill, 8307 FL-64, Bradenton, FL 34212",0x88c33b76175a9361:0xaa494348ad19968a,Soft-serve ice cream & signature shakes top the menu at this classic burger & fries fast-food chain.,27.48658,-82.456392,['Fast food restaurant' 'Ice cream shop'],3.8,658,$,"[array(['Friday', '10:30AM–10:30PM'], dtype=object)
 array(['Saturday', '10:30AM–10:30PM'], dtype=object)
 array(['Sunday', '10:30AM–10PM'], dtype=object)
 array(['Monday', '10:30AM–10PM'], dtype=object)
 array(['Tuesday', '10:30AM–10PM'], dtype=object)
 array(['Wednesday', '10:30AM–10PM'], dtype=object)
 array(['Thursday', '10:30AM–10PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance',
       'Wheelchair accessible parking lot',
       'Wheelchair accessible restroom', 'Wheelchair accessible seating'],
      dtype=object), 'Activities': None, 'Amenities': array(['Good for kids', 'High chairs', 'Restroom', 'Wi-Fi'], dtype=object), 'Atmosphere': array(['Casual'], dtype=object), 'Crowd': array(['Family-friendly', 'Groups'], dtype=object), 'Dining options': array(['Lunch', 'Dinner', 'Dessert', 'Seating'], dtype=object), 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': array(['Fast service'], dtype=object), 'Lodging options': None, 'Offerings': array(['Coffee', ""Kids' menu"", 'Late-night food', 'Quick bite'],
      dtype=object), 'Payments': array(['NFC mobile payments'], dtype=object), 'Planning': None, 'Popular for': array(['Lunch', 'Dinner', 'Solo dining'], dtype=object), 'Recycling': None, 'Service options': array(['Outdoor seating', 'Curbside pickup', 'Delivery', 'Drive-through',
       'Takeout', 'Dine-in'], dtype=object)}",Open ⋅ Closes 10:30PM,"['0x88c33c811256a67d:0x33eb24243892bfcc'
 '0x88c33cf1a1377161:0xcd7b261988006a4b'
 '0x88c32357d1887203:0xd338a29208cfecd'
 '0x88c33be06ac17afb:0xcc473dd8106d484e'
 '0x88c316104632378d:0xcec25e308d3c26e1']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c33b76175a9361:0xaa494348ad19968a?authuser=-1&hl=en&gl=us
305034,Painting with a Twist,"Painting with a Twist, 5537 Sheldon Rd Suite U, Tampa, FL 33615",0x88c2e9c521d962d9:0xbf00a4e6d58fd952,Chain of art studios offering easy-to-follow painting classes for groups & individuals.,27.998962,-82.582228,['Painting studio'],4.7,138,,,"{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': array(['Identifies as women-led'], dtype=object), 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': None, 'Lodging options': None, 'Offerings': None, 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': None}",,['0x88c2f956cbce350f:0x17e1b3f6a77fcbe4'],https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2e9c521d962d9:0xbf00a4e6d58fd952?authuser=-1&hl=en&gl=us
342017,Häagen-Dazs,"Häagen-Dazs, 6000 Universal Blvd, Orlando, FL 32819",0x88e77f0b6359c113:0x46e45b6999cbcd30,"Counter-service chain offering scoops of ice cream & sorbet plus sundaes, shakes & smoothies.",28.477033,-81.469104,['Ice cream shop'],4.2,5,$$,,"{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': array(['Great dessert'], dtype=object), 'Lodging options': None, 'Offerings': None, 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': array(['In-store shopping', 'Takeout', 'Delivery'], dtype=object)}",,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77f0b6359c113:0x46e45b6999cbcd30?authuser=-1&hl=en&gl=us
379775,The Gathering Place,"The Gathering Place, 1805 Fowler St, Fort Myers, FL 33901",0x88db6a0904546c5f:0xf04719d29366c59d,,26.642698,-81.862919,['Restaurant'],5.0,1,,,"{'Accessibility': None, 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': None, 'Lodging options': None, 'Offerings': None, 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': array(['Delivery'], dtype=object)}",,['0x88db6a80db9b13f7:0x5206a89a9ddde2b4'],https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db6a0904546c5f:0xf04719d29366c59d?authuser=-1&hl=en&gl=us
399171,Clean Juice,"Clean Juice, 104 Ashourian Ave Suite 103, St. Augustine, FL 32092",0x88e5d3adce6ca879:0x22b947ba0cc9a9a,,30.059208,-81.526527,['Juice shop'],4.9,38,$$,"[array(['Sunday', '9AM–6PM'], dtype=object)
 array(['Monday', '7AM–8PM'], dtype=object)
 array(['Tuesday', '7AM–8PM'], dtype=object)
 array(['Wednesday', '7AM–8PM'], dtype=object)
 array(['Thursday', '7AM–8PM'], dtype=object)
 array(['Friday', '7AM–8PM'], dtype=object)
 array(['Saturday', '8AM–8PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': array(['Casual'], dtype=object), 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': array(['Fast service'], dtype=object), 'Lodging options': None, 'Offerings': None, 'Payments': array(['NFC mobile payments'], dtype=object), 'Planning': None, 'Popular for': array(['Solo dining'], dtype=object), 'Recycling': None, 'Service options': array(['Delivery', 'Takeout', 'Dine-in'], dtype=object)}",Closed ⋅ Opens 7AM Mon,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5d3adce6ca879:0x22b947ba0cc9a9a?authuser=-1&hl=en&gl=us
442741,Bruster's Real Ice Cream,"Bruster's Real Ice Cream, 1025 Bloomingdale Ave, Valrico, FL 33596",0x88c2d373e5fd08ef:0xcd31ad57c0a620c6,Counter-serve chain where all of the ice cream selections are made fresh on-site every day.,27.893187,-82.267596,['Ice cream shop' 'Frozen yogurt shop'],4.8,38,$,"[array(['Saturday', '11AM–10PM'], dtype=object)
 array(['Sunday', '11AM–10PM'], dtype=object)
 array(['Monday', '11AM–10PM'], dtype=object)
 array(['Tuesday', '11AM–10PM'], dtype=object)
 array(['Wednesday', '11AM–10PM'], dtype=object)
 array(['Thursday', '11AM–10PM'], dtype=object)
 array(['Friday', '11AM–10PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': array(['Great dessert'], dtype=object), 'Lodging options': None, 'Offerings': None, 'Payments': None, 'Planning': array(['Quick visit'], dtype=object), 'Popular for': None, 'Recycling': None, 'Service options': array(['In-store shopping', 'Takeout', 'Dine-in', 'Delivery'],
      dtype=object)}",Closed ⋅ Opens 11AM,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2d373e5fd08ef:0xcd31ad57c0a620c6?authuser=-1&hl=en&gl=us
463329,Fred's,"Fred's, 1535 Ohio Ave S, Live Oak, FL 32064",0x88eede695c480105:0xcd8106f45e83b520,"Discount chain offering a variety of home goods, grocery items & more (many have pharmacies).",30.282003,-82.985603,['Discount store' 'Convenience store' 'Dollar store'],4.8,4,$,"[array(['Friday', '8AM–9PM'], dtype=object)
 array(['Saturday', '8AM–9PM'], dtype=object)
 array(['Sunday', '9AM–8PM'], dtype=object)
 array(['Monday', '8AM–9PM'], dtype=object)
 array(['Tuesday', '8AM–9PM'], dtype=object)
 array(['Wednesday', '8AM–9PM'], dtype=object)
 array(['Thursday', '8AM–9PM'], dtype=object)]",,Permanently closed,"['0x88eede84a795d9bd:0x3571434b9957ba9d'
 '0x88eec3671c511329:0xf3a232f5c6fe0337'
 '0x88eeddfc1baa0633:0x4b1fc8d002ab6eaa'
 '0x88eede6285821fab:0x39764e77fdb336e2'
 '0x88eedf00fc1c9d67:0x8889772387cc95e8']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88eede695c480105:0xcd8106f45e83b520?authuser=-1&hl=en&gl=us
466151,Hooters,"Hooters, 676 B W 23rd St, Panama City, FL 32405",0x889383e5c4a749cd:0x4073b96fe2c04298,Sports bar & grill chain famous for hot wings served by scantily clad waitresses.,30.190994,-85.670575,['American restaurant' 'Chicken restaurant' 'Sports bar'],3.0,1,$,,"{'Accessibility': array(['Wheelchair accessible entrance', 'Wheelchair accessible seating'],
      dtype=object), 'Activities': None, 'Amenities': array(['Bar onsite'], dtype=object), 'Atmosphere': array(['Casual'], dtype=object), 'Crowd': array(['Groups'], dtype=object), 'Dining options': array(['Lunch', 'Dinner'], dtype=object), 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': None, 'Lodging options': None, 'Offerings': array(['Alcohol'], dtype=object), 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': array(['Delivery'], dtype=object)}",,"['0x889383fa10cf4cc5:0xc1e5670beb5a4ef8'
 '0x889383e5e81773d7:0xc7df15dc1c4d2762'
 '0x889388d5053e9af9:0xc210e5bc0c1a606d'
 '0x8893863247a05acf:0xfe3dec11a232f3cd']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x889383e5c4a749cd:0x4073b96fe2c04298?authuser=-1&hl=en&gl=us
482102,Ginza,"Ginza, 6417 E County Line Rd #104, Tampa, FL 33647",0x88c2b755a31d6155:0xdd5103e969214b72,,28.169016,-82.356628,['Japanese restaurant' 'Restaurant'],4.4,8,$$,"[array(['Friday', '11AM–10PM'], dtype=object)
 array(['Saturday', '11AM–10PM'], dtype=object)
 array(['Sunday', '12–9PM'], dtype=object)
 array(['Monday', '11AM–9:30PM'], dtype=object)
 array(['Tuesday', '11AM–9:30PM'], dtype=object)
 array(['Wednesday', '11AM–9:30PM'], dtype=object)
 array(['Thursday', '11AM–9:30PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': array(['Bar onsite', 'Good for kids', 'High chairs'], dtype=object), 'Atmosphere': array(['Casual'], dtype=object), 'Crowd': array(['Groups'], dtype=object), 'Dining options': array(['Dessert'], dtype=object), 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': None, 'Lodging options': None, 'Offerings': array(['Alcohol', 'Beer', 'Cocktails', 'Coffee', 'Comfort food',
       'Hard liquor', 'Healthy options', ""Kids' menu"", 'Small plates',
       'Vegetarian options', 'Wine'], dtype=object), 'Payments': array(['Debit cards', 'Credit cards'], dtype=object), 'Planning': array(['Accepts reservations'], dtype=object), 'Popular for': array(['Lunch', 'Dinner', 'Solo dining'], dtype=object), 'Recycling': None, 'Service options': array(['Delivery', 'Takeout', 'Dine-in'], dtype=object)}",Closed ⋅ Opens 11AM,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2b755a31d6155:0xdd5103e969214b72?authuser=-1&hl=en&gl=us
486530,Kodawari Cafe,"Kodawari Cafe, 3965 S, Henderson Blvd, Tampa, FL 33629",0x88c2c3229a42b0c5:0xf6760ce033c0e6d4,,27.931343,-82.509575,['Cafe' 'Coffee shop' 'Juice shop' 'Organic shop'],5.0,2,,"[array(['Friday', '2–6PM'], dtype=object)
 array(['Saturday', '8:30AM–1:30PM'], dtype=object)
 array(['Sunday', '9:30AM–12:30PM'], dtype=object)
 array(['Monday', '8:30AM–1:30PM'], dtype=object)
 array(['Tuesday', '8:30AM–1:30PM'], dtype=object)
 array(['Wednesday', '8:30AM–1:30PM'], dtype=object)
 array(['Thursday', '8:30AM–1:30PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': array(['High chairs'], dtype=object), 'Atmosphere': array(['Casual', 'Cozy'], dtype=object), 'Crowd': None, 'Dining options': array(['Breakfast', 'Lunch', 'Dessert'], dtype=object), 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': array(['Fast service', 'Great coffee', 'Great tea selection'],
      dtype=object), 'Lodging options': None, 'Offerings': array(['Coffee', 'Organic dishes', 'Quick bite', 'Vegetarian options'],
      dtype=object), 'Payments': array(['Checks', 'Debit cards'], dtype=object), 'Planning': None, 'Popular for': array(['Breakfast', 'Lunch', 'Solo dining'], dtype=object), 'Recycling': None, 'Service options': array(['Takeout', 'Dine-in', 'Delivery'], dtype=object)}",Closed ⋅ Opens 2PM,"['0x88c2c32295663c01:0x685813306760c083'
 '0x88c2c366f0b69371:0xaab89d7f9311c8ea'
 '0x88c2c489ebfb4fc5:0xa3ce93eaff49dfed'
 '0x88c2c32a8ccc75b5:0xe0f074e44516a173'
 '0x88c2bbfd5e85925b:0x7dcb14d6ebc6582f']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c3229a42b0c5:0xf6760ce033c0e6d4?authuser=-1&hl=en&gl=us
509747,Clean Juice,"Clean Juice, 6365 N Wickham Rd, Melbourne, FL 32940",0x88de0519ea9ee4d5:0xe6157620309db4f7,,28.216419,-80.672008,['Juice shop'],5.0,13,$$,"[array(['Thursday', '6AM–8PM'], dtype=object)
 array(['Friday', '6AM–8PM'], dtype=object)
 array(['Saturday', '8AM–8PM'], dtype=object)
 array(['Sunday', '8AM–6PM'], dtype=object)
 array(['Monday', '6AM–8PM'], dtype=object)
 array(['Tuesday', '6AM–8PM'], dtype=object)
 array(['Wednesday', '6AM–8PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': array(['Casual'], dtype=object), 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': array(['Fast service'], dtype=object), 'Lodging options': None, 'Offerings': None, 'Payments': None, 'Planning': None, 'Popular for': array(['Solo dining'], dtype=object), 'Recycling': None, 'Service options': array(['Delivery', 'Takeout', 'Dine-in'], dtype=object)}",Closed ⋅ Opens 6AM,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88de0519ea9ee4d5:0xe6157620309db4f7?authuser=-1&hl=en&gl=us
516522,Social House,"Social House, 512 Lucerne Ave, Lake Worth, FL 33460",0x88d8d834c94d16b7:0xfcaf64660a842223,,26.616678,-80.053902,['Coworking space' 'Event venue' 'Photography studio'],4.7,24,,"[array(['Wednesday', '9:30AM–4PM'], dtype=object)
 array(['Thursday', '9:30AM–4PM'], dtype=object)
 array(['Friday', '9:30AM–4PM'], dtype=object)
 array(['Saturday', 'Closed'], dtype=object)
 array(['Sunday', '11AM–4PM'], dtype=object)
 array(['Monday', '9:30AM–4PM'], dtype=object)
 array(['Tuesday', '9:30AM–4PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': array(['Gender-neutral restroom'], dtype=object), 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': array(['Identifies as women-led'], dtype=object), 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': None, 'Lodging options': None, 'Offerings': None, 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': None}",Closed ⋅ Opens 9:30AM Thu,"['0x88d8d835a855ee39:0xf2389be96467c460'
 '0x88d8d65cf36823a7:0x1f31981423e799b5'
 '0x88d8d9cb42055555:0xb683e724b7e841da'
 '0x88d8d65b30657635:0x217c8f574bd9dc10']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d8d834c94d16b7:0xfcaf64660a842223?authuser=-1&hl=en&gl=us
540588,The Pharmacy,"The Pharmacy, 8060 Via Dellagio Way, Orlando, FL 32819",0x88e77f9f76b00001:0xd28bc56102b04eec,,28.45051,-81.494831,['Pharmacy'],3.8,8,,,"{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': None, 'Lodging options': None, 'Offerings': None, 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': array(['In-store pickup', 'In-store shopping'], dtype=object)}",,"['0x88e77fa6c51bd125:0x66046d3ca25668e9'
 '0x88e77fb63c82a6a3:0x6a24796c1ffb80f9'
 '0x88e77fa98268fb7d:0x9e42cec070d388e1'
 '0x88e77f0a73cf9563:0x28d98074f693a619'
 '0x88e77b0f62195d13:0x8b26243010136646']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77f9f76b00001:0xd28bc56102b04eec?authuser=-1&hl=en&gl=us
